"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
59,1137,11.39,1.0,Sonia MOLINA-PRADOS,14 JUL 1993,ESP,1,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",25 MAY 2024,1116
60,1137,11.39,-0.7,María Ignacia MONTT,23 FEB 1996,CHI,1f1,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",25 MAY 2024,1120
61,1137,11.39,-2.1,Celera BARNES,02 DEC 1998,USA,6,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1128
62,1137,11.39,0.3,Vitoria Cristina ROSA,12 JAN 1996,BRA,1,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",09 JUN 2024,1116
63,1137,11.39,0.6,Sade MCCREATH,25 JUN 1996,CAN,2h2,"Foote Field, Edmonton (CAN)",13 JUN 2024,1116
64,1137,11.39,2.0,Ana Carolina AZEVEDO,19 MAY 1998,BRA,1,"Estadio Atlético de la VIDENA, Lima (PER)",14 JUN 2024,1116
65,1137,11.39,1.5,Athaleyha HINCKSON,02 JAN 2008,GUY,3,"National Track and Field Centre, Leonora (GUY)",15 JUN 2024,1116
66,1137,11.39,1.6,Olivia FOTOPOULOU,20 DEC 1996,CYP,2,"Filothei Stadium, Athina (GRE)",19 JUN 2024,1116
67,1137,11.39,0.4,Delphine NKANSA,21 SEP 2001,BEL,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2024,1116
68,1137,11.39,0.3,Ángela Gabriela TENORIO,27 JAN 1996,ECU,4f1,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1116
69,1137,11.39,0.2,Olga SAFRONOVA,05 NOV 1991,KAZ,1,"Olympic Training Base, Almaty (KAZ)",22 JUN 2024,1116
70,1137,11.39,0.6,Angelica Maria GAMBOA,06 APR 1998,COL,1,"Pedro Grajales, Cali (COL)",28 JUN 2024,1116
71,1137,11.39,1.2,Yujie CHEN,29 DEC 2008,CHN,1h1,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2024,1116
72,1137,11.39,-0.7,Jorai OPPONG-NKETIAH,2008,CAN,1,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1120
73,1137,11.39,0.3,Milana TIRNANIĆ,01 SEP 1994,SRB,1,"Atletski Stadion, Kraljevo (SRB)",29 JUN 2024,1116
74,1137,11.39,0.9,Manqi GE,13 OCT 1997,CHN,3,"Kuishan Sports Center, Rizhao (CHN)",29 JUN 2024,1116
75,1137,11.39,-0.4,Alexandra BURGHARDT,28 APR 1994,GER,1h5,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1118
76,1137,11.39,-2.3,Orlann OLIERE OMBISSA-DZANGUE,26 MAY 1991,FRA,1,"Stade Charléty, Paris (FRA)",07 JUL 2024,1129
77,1137,11.39,0.6,Marije VAN HUNENSTIJN,02 MAR 1995,NED,3,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1116
78,1137,11.39,0.9,Yanina LUTSENKA,02 APR 2000,BLR,1h5,"Olympic Stadium, Cheboksary (RUS)",08 JUL 2024,1116
79,1137,11.39,-1.1,Javianne OLIVER,26 DEC 1994,USA,5h1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1122
80,1137,11.39,1.6,Magdalena NIEMCZYK,25 MAR 2003,POL,2,"Stadion MOSiR, Lublin (POL)",13 JUL 2024,1116
81,1137,11.39,-1.9,Serena COLE,26 JUN 2004,JAM,1h1,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 JUL 2024,1127
82,1137,11.39,-1.4,Christania WILLIAMS,17 OCT 1994,JAM,2h3,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 JUL 2024,1124
83,1137,11.39,0.0,Kristina MAKARENKO,28 FEB 1997,RUS,1h2,"Salyut Geraklion Stadion, Moskva (RUS)",27 JUL 2024,1116
84,1137,11.39,-0.4,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,5h6,"Stade de France, Paris (FRA)",02 AUG 2024,1118
85,1137,11.39,-0.1,Rosemary CHUKWUMA,05 DEC 2001,NGR,8sf2,"Stade de France, Paris (FRA)",03 AUG 2024,1116
86,1137,11.39,0.5,Kishawna NILES,16 AUG 2005,BAR,1sf1,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1116
87,1137,11.39,0.5,Nia WEDDERBURN-GOODISON,09 JAN 2005,GBR,2sf1,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1116
88,1137,11.39,1.0,Rebekka HAASE,02 JAN 1993,GER,9,"Olympiastadion, Berlin (GER)",01 SEP 2024,1116
89,1137,11.39,0.8,Gloria HOOPER,03 MAR 1992,ITA,2,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1116
90,1191,11.4,-1.2,Torrie LEWIS,08 JAN 2005,AUS,2,"Lakeside Stadium, Melbourne (AUS)",15 FEB 2024,1121
91,1191,11.4,0.7,Shanoya Mikalia DOUGLAS,11 SEP 2007,JAM,1h2,"National Stadium, Kingston (JAM)",01 MAR 2024,1114
92,1191,11.4,0.2,Magdalena STEFANOWICZ,21 SEP 2000,POL,1f1,"UJ Stadium, Johannesburg (RSA)",27 MAR 2024,1114
93,1191,11.4,1.6,Maleah HEARD,,USA,4f2,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1114
94,1191,11.4,-0.9,Jada BAYLARK,17 OCT 1997,USA,4f2,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1119
95,1191,11.4,-0.6,Morgan SMALLS,11 MAY 2002,USA,1f5,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1117
96,1191,11.4,0.7,Thi Nhi Yen TRAN,09 JUL 2005,VIE,2,Dubai (UAE),25 APR 2024,1114
97,1191,11.4,-0.1,Salomé KORA,08 JUN 1994,SUI,2f1,"Ergilio Hato Stadion, Willemstad (AHO)",28 APR 2024,1114
98,1191,11.4,-1.3,London JACKSON BRAY,02 OCT 2007,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",05 MAY 2024,1121
99,1191,11.4,-0.4,Karolína MAŇASOVÁ,26 NOV 2003,CZE,1,"Mestský Stadion, Ostrava (CZE)",08 MAY 2024,1116
0,1191,11.4,0.2,Kennedy GAMBLE,12 JAN 2000,USA,3,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1114
1,1191,11.4,0.1,Adriana TATUM,02 NOV 2002,USA,6,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1114
2,1191,11.4,0.0,Alexandra BURGHARDT,28 APR 1994,GER,1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",17 MAY 2024,1114
3,1191,11.4,0.5,Claudine NJARASOA,02 JUN 1999,MAD,6,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1114
4,1191,11.4,1.1,Shania COLLINS,14 NOV 1996,USA,2,"Stadio dei Marmi, Roma (ITA)",18 MAY 2024,1114
5,1191,11.4,0.1,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1h1,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1114
6,1191,11.4,0.7,Sarah ATCHO-JAQUIER,01 JUN 1995,SUI,2f2,"Elena Venizelou National Stadium, Chania (GRE)",19 MAY 2024,1114
7,1191,11.4,1.6,Nathacha KOUNI,18 FEB 2001,SUI,3h1,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1114
8,1191,11.4,1.4,Natalya KOMBAROVA,24 SEP 2001,RUS,2,"Slava Metreveli Stadium, Sochi (RUS)",21 MAY 2024,1114
9,1191,11.4,1.4,Yuliya KARAVAYEVA,23 NOV 2000,RUS,3,"Slava Metreveli Stadium, Sochi (RUS)",21 MAY 2024,1114
10,1191,11.4,1.8,Magdalena LINDNER,14 APR 2000,AUT,1h2,"Leichtathletikarena, Eisenstadt (AUT)",22 MAY 2024,1114
11,1191,11.4,1.4,Lotta KEMPPINEN,01 APR 1998,FIN,2f2,"Heino Lipp Stadium, Jöhvi (EST)",23 MAY 2024,1114
12,1191,11.4,0.3,Moforehan ABINUSAWA,03 OCT 2003,NGR,4h2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1114
13,1191,11.4,1.9,Lauryn JAMES,2000,USA,3h1,"Emporia St. Francis G. Welch Stadium, Emporia, KS (USA)",23 MAY 2024,1114
14,1191,11.4,0.5,Asha PHILIP,25 OCT 1990,GBR,3f1,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1114
15,1191,11.4,0.7,Mabel AKANDE,05 SEP 2006,GBR,1f4,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1114
16,1191,11.4,0.1,Orlann OLIERE OMBISSA-DZANGUE,26 MAY 1991,FRA,2,"Stade Raymond Petit, Tomblaine (FRA)",25 MAY 2024,1114
17,1191,11.4,0.7,Olga SAFRONOVA,05 NOV 1991,KAZ,3,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1114
18,1191,11.4,0.8,Javianne OLIVER,26 DEC 1994,USA,7,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1114
19,1191,11.4,-0.8,Boglárka TAKÁCS,28 AUG 2001,HUN,6,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1118
20,1191,11.4,-0.1,Ella CONNOLLY,13 JUL 2000,AUS,1sf1,"HFC Bank Stadium, Suva (FIJ)",05 JUN 2024,1114
21,1191,11.4,0.7,Camryn DICKSON,19 JUN 2004,USA,8sf2,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1114
22,1191,11.4,-0.8,Vitoria Cristina ROSA,12 JAN 1996,BRA,1,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",08 JUN 2024,1118
23,1191,11.4,0.7,Olivia FOTOPOULOU,20 DEC 1996,CYP,8sf1,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1114
24,1191,11.4,1.5,Julia HENRIKSSON,11 JUL 2000,SWE,2h1,"Sollentunavallen, Sollentuna (SWE)",16 JUN 2024,1114
25,1191,11.4,0.3,Imani LANSIQUOT,17 DEC 1997,GBR,5f1,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1114
26,1191,11.4,-1.2,Amy HUNT,15 MAY 2002,GBR,4h5,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1121
27,1191,11.4,-1.0,Krystsina TSIMANOUSKAYA,19 NOV 1996,POL,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1120
28,1191,11.4,0.5,Shanoya Mikalia DOUGLAS,11 SEP 2007,JAM,1h4,"National Stadium, Kingston (JAM)",27 JUN 2024,1114
29,1191,11.4,0.7,Serena COLE,26 JUN 2004,JAM,4h2,"National Stadium, Kingston (JAM)",27 JUN 2024,1114
30,1191,11.4,0.0,Emma VAN CAMP,11 OCT 2004,SUI,2sf2,"Stadion Deutweg, Winterthur (SUI)",28 JUN 2024,1114
31,1191,11.4,-0.6,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,1h2,"Centro Deportivo Olímpico Mexicano, Ciudad de México (MEX)",28 JUN 2024,1117
32,1191,11.4,1.3,Marie-ange RIMLINGER,31 DEC 2001,FRA,7,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1114
33,1191,11.4,0.8,Joella LLOYD,12 APR 2002,ANT,1,"YASCO Sports Complex, St. John's (ANT)",29 JUN 2024,1114
34,1191,11.4,-0.7,Polyniki EMMANOUILIDOU,30 JUN 2003,GRE,1f2,"Panthessaliko Stadium, Volos (GRE)",29 JUN 2024,1118
35,1191,11.4,-1.0,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1,"Estádio Cidade de Coimbra, Coimbra (POR)",29 JUN 2024,1120
36,1191,11.4,0.2,Jennifer MONTAG,11 FEB 1998,GER,8,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1114
37,1191,11.4,0.1,Rebekka HAASE,02 JAN 1993,GER,1h2,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1114
38,1191,11.4,0.3,Christania WILLIAMS,17 OCT 1994,JAM,1f1,"Pramtalstadion, Andorf (AUT)",17 AUG 2024,1114
39,1191,11.4,-0.6,Midori MIKASE,02 JUN 2001,JPN,1,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",18 AUG 2024,1117
40,1191,11.4,-0.3,Julia HENRIKSSON,11 JUL 2000,SWE,1,"Olympiastadion, Helsinki (FIN)",30 AUG 2024,1115
41,1191,11.4,-0.3,Delphine NKANSA,21 SEP 2001,BEL,4f1,"Letzigrund, Zürich (SUI)",05 SEP 2024,1115
42,1191,11.4,0.7,Xiaojing LIANG,07 APR 1997,CHN,2sf1,"Sports Center, Quzhou (CHN)",15 SEP 2024,1114
43,1244,11.41,0.1,Nia ALI,23 OCT 1988,USA,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23 MAR 2024,1112
44,1244,11.41,0.3,Beyonce DEFREITAS,09 MAR 2001,IVB,3f2,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1112
45,1244,11.41,0.7,Claudine NJARASOA,02 JUN 1999,MAD,2,"Complexe Sportif D'olembe, Yaoundé (CMR)",06 APR 2024,1112
46,1244,11.41,-0.6,Ebony LANE,08 NOV 1998,AUS,3,"SA Athletic Stadium, Adelaide (AUS)",13 APR 2024,1115
47,1244,11.41,1.1,Yanique DAYLE,31 DEC 1998,JAM,7f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1112
48,1244,11.41,1.6,Bianca WILLIAMS,18 DEC 1993,GBR,4f3,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1112
49,1244,11.41,0.4,I'Asia WILSON,2003,USA,2f4,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1112
50,1244,11.41,0.7,Irene SIRAGUSA,23 JUN 1993,ITA,2f1,"Stadio Luigi Ridolfi, Firenze (ITA)",13 APR 2024,1112
51,1244,11.41,1.7,Lauryn JAMES,2000,USA,2f7,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2024,1112
52,1244,11.41,0.1,Kenondra DAVIS,15 FEB 2003,USA,2f8,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2024,1112
53,1244,11.41,-0.2,Roneisha MCGREGOR,09 OCT 1997,JAM,5f1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1113
54,1244,11.41,1.0,Aysha SHAHEED,,USA,2f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1112
55,1244,11.41,-0.4,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,7f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1114
56,1244,11.41,-0.2,Kortnei JOHNSON,11 AUG 1997,USA,1h4,"National Training Center, Clermont, FL (USA)",20 APR 2024,1113
57,1244,11.41,1.6,Elo Blessing OKPAH,01 JUN 2005,NGR,1h3,"Vanderbilt Track, Nashville, TN (USA)",27 APR 2024,1112
58,1244,11.41,1.0,Jassani CARTER,04 NOV 2003,USA,1,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",27 APR 2024,1112
59,1244,11.41,0.2,Kyndia MATLOCK,,USA,4,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1112
60,1244,11.41,-0.6,Melicia MOUZZON,30 JAN 2001,USA,1h2,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1115
61,1244,11.41,0.6,Angelica Maria GAMBOA,06 APR 1998,COL,8,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1112
62,1244,11.41,0.8,Laura MARTÍNEZ IBARGUEN,25 AUG 2004,COL,4h3,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1112
63,1244,11.41,-0.9,Ariane LINTON,02 OCT 2003,USA,3h3,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1117
64,1244,11.41,1.5,Naj WATSON,24 FEB 2004,USA,1h4,"UL Monroe Brown Stadium, Monroe, LA (USA)",10 MAY 2024,1112
65,1244,11.41,-0.3,Kayla HUNT,2001,USA,2f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1113
66,1244,11.41,0.8,Sarah RICHARD,02 APR 1998,FRA,2f1,"Stade des Maradas, Cergy-Pontoise (FRA)",12 MAY 2024,1112
67,1244,11.41,0.1,Anna BONGIORNI,15 SEP 1993,ITA,1,"Tsirio Stadium, Limassol (CYP)",17 MAY 2024,1112
68,1244,11.41,0.1,Salomé KORA,08 JUN 1994,SUI,2,"Tsirio Stadium, Limassol (CYP)",17 MAY 2024,1112
69,1244,11.41,-0.1,Krystsina TSIMANOUSKAYA,19 NOV 1996,POL,6f1,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1112
70,1244,11.41,0.7,Minke BISSCHOPS,02 SEP 2002,NED,2f4,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1112
71,1244,11.41,0.8,Maia MCCOY,09 DEC 1996,LBR,8,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1112
72,1244,11.41,0.7,Olayinka OLAJIDE,28 OCT 2002,NGR,1h5,"Yabatech Sport Complex, Lagos (NGR)",01 JUN 2024,1112
73,1244,11.41,-0.8,Natasha MORRISON,17 NOV 1992,JAM,7,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1116
74,1244,11.41,0.1,Ella CONNOLLY,13 JUL 2000,AUS,1,"HFC Bank Stadium, Suva (FIJ)",05 JUN 2024,1112
75,1244,11.41,0.1,Natalya KOMBAROVA,24 SEP 2001,RUS,2,"Luzhniki North Arena, Moskva (RUS)",06 JUN 2024,1112
76,1244,11.41,0.3,Leya BUCHANAN,17 AUG 1996,CAN,3h1,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1112
77,1244,11.41,0.4,Maria Isabel PÉREZ,01 MAR 1993,ESP,4h2,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1112
78,1244,11.41,1.1,Amira YOUNG,15 JUN 2000,USA,4f2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1112
79,1244,11.41,1.5,Amira YOUNG,15 JUN 2000,USA,2h1,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1112
80,1244,11.41,0.3,Maria Isabel PÉREZ,01 MAR 1993,ESP,7sf2,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1112
81,1244,11.41,0.7,Caisja CHANDLER,18 JUN 2000,USA,6,"Foote Field, Edmonton (CAN)",13 JUN 2024,1112
82,1244,11.41,0.6,Kortnei JOHNSON,11 AUG 1997,USA,3h2,"Foote Field, Edmonton (CAN)",13 JUN 2024,1112
83,1244,11.41,1.7,Aiha YAMAGATA,11 OCT 2005,JPN,1f1,"Lemon Gas Stadium, Hiratsuka (JPN)",15 JUN 2024,1112
84,1244,11.41,-0.2,Irene SIRAGUSA,23 JUN 1993,ITA,1h1,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1113
85,1244,11.41,1.9,Sade MCCREATH,25 JUN 1996,CAN,3,"Piste Ben Leduc, Montréal (CAN)",21 JUN 2024,1112
86,1244,11.41,-0.2,Paula SEVILLA,28 JUN 1997,ESP,1f2,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1113
87,1244,11.41,1.8,Chelsea KADIRI,27 JUL 2005,GER,1h3,"Michael-Hoffmann-Stadion, Mannheim (GER)",22 JUN 2024,1112
88,1244,11.41,0.7,Lucia CARRILLO,04 JAN 2002,ESP,2sf1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",28 JUN 2024,1112
89,1244,11.41,1.2,Marije VAN HUNENSTIJN,02 MAR 1995,NED,3,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1112
90,1244,11.41,1.3,Mallory LECONTE,04 OCT 2000,FRA,8,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1112
91,1244,11.41,-0.5,Delphine NKANSA,21 SEP 2001,BEL,1h2,"Boudewijnstadion, Bruxelles (BEL)",29 JUN 2024,1115
92,1244,11.41,-1.5,Amy HUNT,15 MAY 2002,GBR,2,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1121
93,1244,11.41,1.1,Tristan EVELYN,25 JAN 1998,BAR,h1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",29 JUN 2024,1112
94,1244,11.41,0.4,Sophia JUNK,01 MAR 1999,GER,1h3,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1112
95,1244,11.41,0.9,Chelsea KADIRI,27 JUL 2005,GER,1h3,"Grenzlandstadion, Mönchengladbach (GER)",06 JUL 2024,1112
96,1244,11.41,-0.7,Krystal SLOLEY,24 APR 2002,JAM,1h2,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 JUL 2024,1116
97,1244,11.41,0.9,Shania COLLINS,14 NOV 1996,USA,2h2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1112
98,1244,11.41,0.9,Melissa GUTSCHMIDT,07 JAN 2002,SUI,3h2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1112
99,1244,11.41,-1.1,Yunisleidy GARCÍA ABREU,11 AUG 1999,CUB,1f7,"Centro Sportivo G. Olmo-P. Ferro, Celle Ligure (ITA)",17 JUL 2024,1118
0,1244,11.41,0.2,Jennifer MONTAG,11 FEB 1998,GER,2h2,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1112
1,1244,11.41,-0.2,Salomé KORA,08 JUN 1994,SUI,4f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",22 AUG 2024,1113
2,1244,11.41,-0.1,Alexandra BURGHARDT,28 APR 1994,GER,1f1,"Sportanlage Wisacher, Regensdorf (SUI)",24 AUG 2024,1112
3,1244,11.41,0.5,Tamara CLARK,09 JAN 1999,USA,7,"Stadio Quercia, Rovereto (ITA)",31 AUG 2024,1112
4,1244,11.41,0.8,Molly SCOTT,30 MAR 1999,IRL,3,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1112
5,1244,11.41,0.5,Yujie CHEN,29 DEC 2008,CHN,3,"Sports Center, Quzhou (CHN)",15 SEP 2024,1112
6,1244,11.41,0.1,Celera BARNES,02 DEC 1998,USA,6,"Icahn Stadium, New York, NY (USA)",26 SEP 2024,1112
7,1308,11.42,1.6,Mia GROSS,18 APR 2001,AUS,4f1,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1110
8,1308,11.42,0.2,Olayinka OLAJIDE,28 OCT 2002,NGR,1f1,"MKO Abiola National Stadium, Abuja (NGR)",02 FEB 2024,1110
9,1308,11.42,0.8,Olayinka OLAJIDE,28 OCT 2002,NGR,1h1,"MKO Abiola National Stadium, Abuja (NGR)",02 FEB 2024,1110
10,1308,11.42,0.0,Chante CLINKSCALE,2003,USA,1f1,"Geroge C. Griffin Track, Atlanta, GA (USA)",16 MAR 2024,1110
11,1308,11.42,0.4,Ana Carolina AZEVEDO,19 MAY 1998,BRA,1,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",16 MAR 2024,1110
12,1308,11.42,1.1,Krystal SLOLEY,24 APR 2002,JAM,3f1,"National Stadium, Kingston (JAM)",16 MAR 2024,1110
13,1308,11.42,1.0,Krystal SLOLEY,24 APR 2002,JAM,3h3,"National Stadium, Kingston (JAM)",16 MAR 2024,1110
14,1308,11.42,1.1,Natrece EAST,25 OCT 2008,JAM,1,"National Stadium, Kingston (JAM)",20 MAR 2024,1110
15,1308,11.42,0.0,Kristie EDWARDS,24 FEB 2000,AUS,5f1,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1110
16,1308,11.42,-0.4,Lex BROWN,26 APR 2001,USA,1f1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",23 MAR 2024,1112
17,1308,11.42,0.3,Kristina Marie KNOTT,25 SEP 1995,PHI,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",23 MAR 2024,1110
18,1308,11.42,0.1,Xiaojing LIANG,07 APR 1997,CHN,2f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23 MAR 2024,1110
19,1308,11.42,1.6,Kailei COLLINS,11 JUL 2001,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1110
20,1308,11.42,1.2,Aji MBYE,,USA,2f1,"Triton Stadium, San Diego, CA (USA)",06 APR 2024,1110
21,1308,11.42,0.3,Remona BURCHELL,15 SEP 1991,JAM,4f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1110
22,1308,11.42,-0.9,Kiara PARKER,28 OCT 1996,USA,5f2,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1115
23,1308,11.42,-2.2,Destiny SMITH-BARNETT,26 JUL 1996,LBR,1h2,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1123
24,1308,11.42,-0.1,Ana Carolina AZEVEDO,19 MAY 1998,BRA,1,"Cef N°3 Hugo Mario La Nasa, Concepción del Uruguay (ARG)",06 APR 2024,1110
25,1308,11.42,1.7,Naa ANANG,10 MAR 1995,AUS,1sf1,"SA Athletic Stadium, Adelaide (AUS)",13 APR 2024,1110
26,1308,11.42,1.2,Yuting LI,03 MAY 2002,CHN,2f4,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1110
27,1308,11.42,2.0,Michaela FRANCOIS,2003,USA,1f2,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",20 APR 2024,1110
28,1308,11.42,-1.1,Natasha MORRISON,17 NOV 1992,JAM,1h1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1116
29,1308,11.42,-0.1,Lotte VAN LENT,27 JUL 2001,BEL,3f1,"Ergilio Hato Stadion, Willemstad (AHO)",28 APR 2024,1110
30,1308,11.42,0.0,Ajla DEL PONTE,15 JUL 1996,SUI,1h5,"Vughtse Sports Club Prins Hendrik, Vught (NED)",09 MAY 2024,1110
31,1308,11.42,0.5,Kaniya JOHNSON,2003,USA,1h3,"Geroge C. Griffin Track, Atlanta, GA (USA)",10 MAY 2024,1110
32,1308,11.42,0.8,Rosalina SANTOS,18 FEB 1998,POR,3h2,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1110
33,1308,11.42,1.0,Jada MCDOUGLE,,USA,1h3,"UL Monroe Brown Stadium, Monroe, LA (USA)",10 MAY 2024,1110
34,1308,11.42,-0.3,I'Asia WILSON,2003,USA,3f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1111
35,1308,11.42,-0.3,Kenondra DAVIS,15 FEB 2003,USA,3f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1111
36,1308,11.42,1.4,Arianna DE MASI,02 JUN 1999,ITA,5h2,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1110
37,1308,11.42,-1.6,Yarima GARCÍA,25 JUL 2004,CUB,1,"Estadio Panamericano, La Habana (CUB)",17 MAY 2024,1119
38,1308,11.42,0.0,Gabrielle THOMAS,07 DEC 1996,USA,4f2,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1110
39,1308,11.42,2.0,Adeyah BREWSTER,20 DEC 2002,BAR,4h3,"Emporia St. Francis G. Welch Stadium, Emporia, KS (USA)",23 MAY 2024,1110
